Fiscal Year,Employer,Initial Approvals,Initial Denials,Continuing Approvals,Continuing Denials,NAICS,Tax ID,State,City,ZIP
2014,SRINSOFT INC,0,0,5,0,54,0345,OH,DUBLIN,43016
2014,SAGEVIEW CAPITAL ADMIN LP,0,0,1,0,52,6509,CT,GREENWICH,06830
2014,KVAERNER FIELD DEVELOPMENT INC,0,0,1,0,54,7181,TX,HOUSTON,77079
2014,SNS HOSPITALITY OF VA LLC DBA QUAL,0,0,1,0,72,7772,VA,ONLEY,23418
2014,MY HAPPY PLANET INC,0,1,2,0,54,9637,MA,CAMBRIDGE,02142
2014,KCHC,1,0,0,0,99,0070,KS,SHAWNEE,66214
2014,BIG SKY GLOBAL LLC,0,2,10,0,54,0707,NH,MANCHESTER,03102
2014,SYNCHRONISYS INC,12,0,0,0,54,4715,VA,STERLING,20166
2014,HD CAPITAL HOLDINGS LLC,0,0,1,0,51,4957,NY,NEW YORK,10016
2014,IGLOBAL UNIV LLC T/A IGLOBAL UNIV,0,1,1,0,61,8150,VA,ANNANDALE,22003
2014,EXCEL HEALTH SOLUTIONS LLC,1,0,0,0,62,8667,OH,COLUMBUS,43229
2014,DABROES MANAGEMENT LP,0,0,1,0,52,0954,NY,NEW YORK,10036
2014,FLORIDA ACUPUNCTURE SOLUTIONS LLC,0,0,1,0,54,1826,FL,TAMPA,33607
2014,IMMEDIA SEMICONDUCTOR INC,0,0,1,0,33,2219,MA,ANDOVER,01810
2014,NKE TRADING AUTOPARTS CORP,0,0,1,0,54,2368,FL,FORT LAUDERDALE,33326
2014,THE GLOBAL EDGE CONSULTANTS LLC,0,0,2,0,21,3409,TX,SPRING,77380
2014,THE GLOBAL EDGE CONSULTANTS LLC,0,0,1,0,21,3409,TX,THE WOODLANDS,77380
2014,PINKBERRY VENTURES INC,0,0,1,0,44,4944,CA,SANTA MONICA,90403
2014,AMAA ENTERPRISES INC DBA ANKROM MO,1,0,0,0,54,7150,OR,PORTLAND,97219
2014,BORUSAN MANNESMANN PIPE U S INC,1,0,0,0,33,7424,TX,HOUSTON,77060
2014,STRATTEC POWER ACCESS LLC,0,0,1,0,33,7577,MI,TROY,48084
2014,BLACKAPPLE SOLUTIONS LLC,0,0,2,0,54,8166,NJ,SOMERVILLE,08876
2014,ASK CHEMICALS LP,1,0,1,0,32,8779,OH,DUBLIN,43017
2014,RHC US CORP,0,0,0,1,52,8842,NY,NEW YORK,10016
2014,NISSIN ION EQUIPMENT USA INC,0,0,1,0,33,9129,TX,AUSTIN,78759
2014,VINCI PARTNERS USA,0,0,1,0,52,9936,NY,NEW YORK,10022
2014,M&E ENTERPRISE LLC,0,0,1,0,42,0245,VA,RICHMOND,23230
2014,SUIT SUPPLY USA INC,0,0,1,0,31,0338,NY,NEW YORK,10013
2014,MATOMY USA INC,1,0,0,0,54,1511,NY,NEW YORK,10005
2014,PROVOKE SOLUTIONS INC,1,0,0,0,54,1520,WA,BELLEVUE,98004
2014,EVERWRITE INC,2,0,0,0,51,1690,NY,BRONX,10474
2014,REACH IT LLC,0,0,0,2,54,2374,CA,FREMONT,94538
2014,REACH IT LLC,4,7,0,0,61,2374,CA,FREMONT,94538
2014,R & H GLOBE INC,0,0,1,0,54,2499,MA,QUINCY,02169
2014,MDA INFORMATION SYSTEMS LLC,1,0,1,0,54,3245,PA,ENOLA,17025
2014,MODELON INC,1,0,0,0,54,3267,CT,GLASTONBURY,06033
2014,EFRON CONSULTING INC,2,0,1,0,54,3303,MA,BOSTON,02108
2014,SOTEC CONSULTING INC,1,0,0,0,54,3718,MA,CAMBRIDGE,02142
2014,ABACO INTL LOSS ADJUSTERS LLC,0,1,0,0,52,4833,FL,MIAMI,33131
2014,NGDATA US INC,0,0,1,0,51,5069,NY,NEW YORK,10036
2014,SP FIBER TECHNOLOGIES LLC,0,0,1,0,32,5073,GA,EAST DUBLIN,31027
2014,NONSTOP GAMES INC,0,1,0,0,54,5319,CA,SAN FRANCISCO,94105
2014,EASY ROCK USA INC,0,0,1,0,99,5514,CA,ONTARIO,91761
2014,MEDISO USA LLC,0,1,1,0,54,6045,MA,BOSTON,02109
2014,INVENIO BUSINESS SOLUTIONS INC,2,0,0,0,54,6308,CA,WOODLAND HILLS,91367
2014,ENERGY SERVICES INTERNATIONAL,0,1,0,0,21,6945,TX,HOUSTON,77064
2014,YPLAN INC,1,0,0,0,99,7060,NY,NEW YORK,10038
2014,ZENTEST SOFTWARE LLC,2,0,1,0,54,7851,DE,WILMINGTON,19809
2014,GERARD BERTRAND INC,0,0,1,0,42,8311,CA,ALISO VIEJO,92656
2014,EVORA IT SOLUTIONS INC,0,0,0,1,54,9289,NY,NEW YORK,10001
2014,FZB TECHNOLOGY INC,1,0,1,0,33,9819,MI,PLYMOUTH,48170
2014,CARAMAX LLC,1,0,0,0,54,0957,FL,MIAMI,33133
2014,APPLEXUS TECHNOLOGIES LLC,1,0,0,0,54,9224,WA,FEDERAL WAY,98003
2014,BOTTLE ROCKET LLC,0,0,1,0,54,3426,TX,DALLAS,75254
2014,SIVEES INC,1,0,0,0,54,4640,FL,DELRAY BEACH,33445
2014,BIOMECHANICAL RESEARCH & TESTING L,1,0,0,0,54,0923,CA,SIGNAL HILL,90815
2014,SPRING VALLEY ENVIRONMENTAL SVCS,1,0,0,0,92,2597,CA,SPRING VALLEY,91977
2014,ROCKY MOUNTAIN ASSO IN ORTHOPEDIC,0,0,1,0,62,8005,CO,JOHNSTOWN,80534
2014,AMERICAN GREETINGS CORP,0,0,2,0,51,5325,OH,CLEVELAND,44144
2014,AMERICAN GREETINGS CORPORATION,1,0,0,0,51,5325,OH,WESTLAKE,44145
2014,BAKER & HOSTETLER LLP,0,0,1,0,54,2025,DC,WASHINGTON,20036
2014,BAKER & HOSTETLER LLP,1,0,0,0,54,2025,WA,SEATTLE,98104
2014,BEARING DISTRIBUTORS INC,0,0,1,0,42,9320,OH,CLEVELAND,44125
2014,APPLIED INDUSTRIAL TECHNOLOGIES IN,1,0,3,1,42,7420,OH,CLEVELAND,44115
2014,DAVEY TREE EXPERT CO,0,0,2,0,54,6110,OH,KENT,44240
2014,DIEBOLD INCORPORATED,0,0,2,0,54,3970,OH,NORTH CANTON,44720
2014,EATON CORPORATION,1,0,1,0,33,6300,GA,PEACHTREE CITY,30269
2014,EATON CORPORATION,0,0,2,0,33,6300,GA,SMYRNA,30082
2014,EATON CORP,0,0,4,0,33,6300,MI,GALESBURG,49053
2014,EATON CORP,0,0,1,0,33,6300,MI,MARSHALL,49068
2014,EATON CORPORATION,0,0,1,0,33,6300,NC,FAYETTEVILLE,28306
2014,EATON CORPORATION,0,0,1,0,33,6300,NC,KINGS MOUNTAIN,28086
2014,EATON CORPORATION,2,0,2,0,33,6300,NC,RALEIGH,27616
2014,EATON CORPORATION,0,0,1,0,33,6300,NY,HORSEHEADS,14845
2014,EATON CORPORATION,2,0,0,0,33,6300,OH,BEACHWOOD,44122
2014,EATON CORPORATION,2,0,1,0,33,6300,OH,CLEVELAND,44122
2014,EATON CORP,0,0,1,0,33,6300,OH,MAUMEE,43537
2014,EATON CORPORATION,0,0,3,0,33,6300,PA,CORAOPOLIS,15108
2014,EATON CORPORATION,0,0,1,0,33,6300,PR,ARECIBO,00612
2014,EATON CORPORATION,1,0,0,0,33,6300,SC,GREENWOOD,29649
2014,EATON CORPORATION,0,0,1,0,33,6300,SC,SUMTER,29154
2014,EATON CORPORATION,0,0,1,0,33,6300,WI,MENOMONEE FALLS,53051
2014,URS ENERGY & CONSTRUCTION INC,0,0,6,0,54,7470,ID,BOISE,83712
2014,URS ENERGY & CONSTRUCTION INC,0,0,1,0,54,7470,ID,MERIDIAN,83642
2014,URS ENERGY & CONSTRUCTION INC,0,0,1,0,54,7470,MI,SOUTHFIELD,48034
2014,FIRSTMERIT CORP DBA FIRSTMERIT BAN,0,0,1,0,52,0600,OH,AKRON,44308
2014,THE GOODYEAR TIRE & RUBBER CO,0,0,1,0,32,3240,KS,TOPEKA,66618
2014,THE GOODYEAR TIRE & RUBBER COMPANY,0,0,1,0,32,3240,NC,FAYETTEVILLE,28311
2014,THE GOODYEAR TIRE & RUBBER CO,0,0,2,0,32,3240,OH,AKRON,44136
2014,THE GOODYEAR TIRE & RUBBER COMPANY,1,0,13,0,32,3240,OH,AKRON,44316
2014,GOODYEAR TIRE & RUBBER COMPANY,0,0,1,0,32,3240,TX,HOUSTON,77017
2014,GOODYEAR INTERNATIONAL CORPORATION,0,0,1,0,32,3255,FL,MIAMI,33122
2014,HARRIS CORPORATION,0,0,3,0,33,6860,FL,MELBOURNE,32919
2014,HARRIS CORPORATION,3,0,14,0,33,6860,VA,LYNCHBURG,24501
2014,JOHNSONITE A TARKETT CO,0,0,2,0,32,7950,OH,CHAGRIN FALLS,44023
2014,JONES DAY,0,0,1,0,54,9085,DC,WASHINGTON,20001
2014,JONES DAY,2,0,0,0,54,9085,NY,NEW YORK,10017
2014,THE LINCOLN ELECTRIC COMPANY,1,0,0,0,33,9955,OH,EUCLID,44117
2014,THE LUBRIZOL CORP,3,0,2,0,32,7600,OH,WICKLIFFE,44092
2014,LEIA INC,1,0,0,0,33,4200,CA,MENLO PARK,94025
2014,OHIO FARMER S INSURANCE COMPANY,1,0,2,0,52,8190,OH,WESTFIELD CENTER,44251
2014,OHIO FARMERS INSURANCE COMPANY,0,0,5,0,54,8190,OH,WESTFIELD CENTER,44251
2014,PARKER HANNIFIN CORPORATION,10,0,16,0,33,1060,OH,CLEVELAND,44124
2014,A SCHULMAN INC,0,0,1,0,32,4850,OH,FAIRLAWN,44333
2014,THE SHERWIN WILLIAMS CO,0,0,1,0,32,6850,IL,CHICAGO,60628
2014,THE SHERWIN WILLIAMS CO,0,0,1,0,32,6850,OH,CLEVELAND,44113
2014,THE SHERWIN WILLIAMS CO,11,0,52,0,32,6850,OH,CLEVELAND,44115
2014,THE J M SMUCKER COMPANY,1,0,0,0,31,8550,OH,ORRVILLE,44667
2014,COOPER-STANDARD AUTOMOTIVE INC,2,0,6,0,33,9970,MI,NOVI,48375
2014,COOPER STANDARD AUTOMOTIVE INC,0,0,1,0,42,9970,MI,NOVI,48375
2014,COOPER STANDARD AUTOMOTIVE INC,0,0,1,0,99,9997,MI,NOVI,48375
2014,NORDSON CORPORATION,2,0,0,0,33,0250,CA,CARLSBAD,92010
2014,WESTERN RESERVE MUTUAL CASUALTY CO,1,0,0,0,52,3930,OH,WOOSTER,44691
2014,SQUIRE SANDERS US LLP,1,0,0,0,54,8199,OH,CLEVELAND,44114
2014,MEDICAL MUTUAL OF OHIO,0,0,1,0,52,8820,OH,CLEVELAND,44115
2014,GOJO INDUSTRIES INC,0,0,0,1,32,9953,OH,AKRON,44311
2014,RIDGE TOOL CO,1,0,0,0,33,6909,OH,ELYRIA,44035
2014,MOLDED FIBER GLASS,1,0,0,0,32,4871,OH,ASHTABULA,44004
2014,ROBIN INDUSTRIES INC,0,0,1,0,32,7154,OH,INDEPENDENCE,44131
2014,SWAGELOK CO,1,0,0,0,33,8825,OH,SOLON,44139
2014,THE CLEVELAND MUSEUM OF ART,3,0,1,0,71,4336,OH,CLEVELAND,44106
2014,THE CLEVELAND MUSIC SCH SETTLEMENT,1,0,0,0,61,4339,OH,CLEVELAND,44106
2014,CHILDREN S HOSP MED CTR OF AKRON,2,0,4,0,62,4357,OH,AKRON,44308
2014,OBERLIN COLLEGE,0,0,6,0,61,4363,OH,OBERLIN,44074
2014,WESTERN RESERVE ACADEMY,1,0,0,0,61,4390,OH,HUDSON,44236
2014,HAWKEN SCHOOL,1,0,0,0,61,4427,OH,GATES MILLS,44040
2014,TRINITY WEST,0,0,1,0,62,4474,OH,STEUBENVILLE,43952
2014,AKRON GENERAL MEDICAL CTR,0,0,3,0,62,4478,OH,AKRON,44307
2014,AULTMAN HOSPITAL,0,0,3,0,62,4538,OH,CANTON,44710
2014,CLEVELAND CLINIC FOUNDATION,0,0,1,0,62,4584,OH,CLEVELAND,44195
2014,CLEVELAND CLINIC,1,0,1,0,62,4585,OH,BEACHWOOD,44122
2014,CLEVELAND CLINIC,0,0,1,0,62,4585,OH,CLEVELAND,44112
2014,CLEVELAND CLINIC FDN,88,2,217,4,62,4585,OH,CLEVELAND,44195
2014,CLEVELAND CLINIC,0,0,1,0,62,4585,OH,INDEPENDENCE,44131
2014,CLEVELAND CLINIC,2,0,1,0,62,4585,OH,LYNDHURST,44124
2014,BEECH BROOK,0,0,2,0,62,4597,OH,CLEVELAND,44124
2014,THE CLEVELAND INSTITUTE OF MUSIC,1,0,0,0,51,4600,OH,CLEVELAND,44106
2014,FAIRVIEW HOSPITAL,0,0,1,0,62,4618,OH,BEACHWOOD,44122
2014,FAIRVIEW HOSPITAL,0,0,1,0,62,4618,OH,BEACHWOOD,44124
2014,FAIRVIEW HOSP A CLEVELAND CLINIC H,9,0,9,0,62,4618,OH,CLEVELAND,44111
2014,BALDWIN WALLACE UNIV,1,0,1,0,61,4629,OH,BEREA,44017
2014,THE COLLEGE OF WOOSTER,1,0,0,0,61,4654,OH,WOOSTER,44691
2014,JOHN CARROLL UNIVERSITY,1,0,1,0,61,4681,OH,UNIVERSITY HEIGHTS,44118
2014,UNIVERSITY OF MOUNT UNION,0,0,2,0,61,4687,OH,ALLIANCE,44601
2014,NOTRE DAME COLLEGE,1,0,0,0,61,4689,OH,SOUTH EUCLID,44121
2014,UNIVERSITY SCHOOL,1,0,0,0,61,4720,OH,SHAKER HEIGHTS,44122
2014,SUMMA HEALTH SYSTEM HOSPITALS,1,0,1,0,62,4755,OH,AKRON,44309
2014,ST VINCENT CHARITY MEDICAL CENTER,1,0,0,0,62,4756,OH,CLEVELAND,44107
2014,ST VINCENT CHARITY MEDICAL CTR,9,0,10,0,62,4756,OH,CLEVELAND,44115
2014,ST VINCENT CHARITY MEDICAL CENTER,0,0,1,0,62,4756,OH,LAKEWOOD,44107
2014,LOUIS STOKES CLEVELAND VA MED CTR,0,0,1,0,62,5726,OH,CLEVELAND,44106
2014,BARNESVILLE HOSPITAL ASSOCIATION I,0,0,0,1,62,9172,OH,BARNESVILLE,43713
2014,ASHTABULA COUNTY MED CTR,0,0,1,0,62,6081,OH,ASHTABULA,44004
2014,LAKE ERIE COLLEGE,2,0,0,0,61,3165,OH,PAINESVILLE,44077
2014,WEBB STILES COMPANY,0,0,1,0,33,2487,OH,VALLEY CITY,44280
2014,ULMER & BERNE LLP,1,0,0,0,54,6436,OH,CLEVELAND,44113
2014,MYERS INDUSTRIES INC,1,0,0,0,32,8636,OH,AKRON,44301
2014,NATIONAL AIR VIBRATOR COMPANY,0,0,1,0,33,9888,TX,HOUSTON,77041
2014,KEITHLEY INSTRUMENTS INC,0,0,3,0,33,4417,OH,CLEVELAND,44139
2014,KEYBANK NATIONAL ASSOCIATION,3,0,1,0,52,7057,OH,CLEVELAND,44114
2014,ALLOY BELLOWS & PRECISION WELDING,0,0,1,0,33,3477,OH,CLEVELAND,44143
2014,PARMA COMMUNITY GENERAL HOSPITAL,0,0,0,1,62,7442,OH,PARMA,44129
2014,FOREST CITY ENTERPRISES INC,1,0,3,0,53,3886,OH,CLEVELAND,44113
2014,MERCY HEALTH ALLEN HOSPITAL LLC,0,0,2,0,62,4230,OH,OBERLIN,44074
2014,MERIT BRASS COMPANY,1,0,0,0,33,1314,OH,CLEVELAND,44143
2014,IMG WORLDWIDE INC,0,0,2,0,71,6822,OH,CLEVELAND,44114
2014,COMMUNITY COUNSELING CENTER OF ASH,0,0,1,0,62,1680,OH,ASHTABULA,44004
2014,AGILYSYS INC,1,0,1,0,54,7152,GA,ALPHARETTA,30005
2014,LORAIN COUNTY COMMUNITY COLLEGE,2,0,0,0,61,0187,OH,ELYRIA,44035
2014,TOLEDO CLINIC INC,1,0,1,1,62,6207,OH,TOLEDO,43623
2014,AVI FOODSYSTEMS INC,0,0,1,0,72,9177,OH,WARREN,44483
2014,PAVCO INC,0,0,2,0,32,1245,NC,CHARLOTTE,28208
2014,CLEVELAND STATE UNIVERSITY,8,0,6,0,61,6056,OH,CLEVELAND,44115
2014,HWH ARCHITECTS ENGINEERS PLANNERS,0,0,2,0,54,9763,OH,CLEVELAND,44114
2014,YOUNGSTOWN STATE UNIV,6,0,10,0,61,1998,OH,YOUNGSTOWN,44555
2014,CB MANUFACTURING,1,0,0,0,33,5250,OH,MIAMISBURG,45342
2014,GREAT LAKES CHEESE CO INC,0,0,2,0,31,5620,OH,HIRAM,44234
2014,CASE WESTERN RESERVE UNIV,47,0,84,0,61,8992,OH,CLEVELAND,44106
2014,FLUID MECHANICS INC,0,0,1,0,33,5796,OH,CLEVELAND,44135
2014,BAY METAL INC,2,0,0,0,42,6177,OH,RICHFIELD,44286
2014,THE CLEVELAND RACQUET CLUB INC,1,0,0,0,71,7302,OH,CLEVELAND,44124
2014,CLEVELAND RACQUET CLUB INC,0,1,0,0,71,7302,OH,PEPPER PIKE,44124
2014,SSOE INC DBA SSOE GROUP,0,0,1,0,54,5421,OH,TOLEDO,43604
2014,SSOE INC,0,0,1,0,54,5421,TN,BRENTWOOD,37027
2014,ANCHOR MANUFACTURING GROUP INC,0,0,1,0,33,3608,OH,CLEVELAND,44130
2014,STARK STATE COLLEGE OF TECHNOLOGY,0,0,1,0,61,5865,OH,NORTH CANTON,44720
2014,MAR BAL INC,0,0,1,0,33,9601,OH,CHAGRIN FALLS,44023
2014,GBS CORPORATION,1,0,0,0,42,4079,OH,NORTH CANTON,44720
2014,GREEN CIRCLE GROWERS INC,0,0,2,0,44,2630,OH,OBERLIN,44070
2014,DRAKE MANUFACTURING SVCS CO,1,0,1,0,33,5743,OH,WARREN,44485
2014,TERUMO MEDICAL CORPORATION,0,0,1,0,33,2334,MD,ELKTON,21921
2014,ACLARA TECHNOLOGIES LLC,0,0,5,0,54,6600,MO,HAZELWOOD,63042
2014,FAMILY HLTH SVCS OF DARKE COUNTY I,0,0,1,0,62,9524,OH,GREENVILLE,45331
2014,PAKO INC,0,0,1,0,33,3019,OH,MENTOR,44060
2014,J&S CHEMICAL CORP,1,0,0,0,32,5279,GA,CANTON,30115
2014,UNIV OF TOLEDO PHYSICIANS LLC,1,0,0,0,62,7097,OH,TOLEDO,43614
2014,NORTHEAST OHIO MEDICAL UNIV NEOMED,2,0,4,0,61,1512,OH,ROOTSTOWN,44272
2014,ANOMATIC CORPORATION,0,0,1,0,33,5265,OH,NEWARK,43055
2014,WAIKEM MOTORS INC,0,1,0,0,55,9002,OH,MASSILLON,44646
2014,MUSEUM OF CONTEMPORARY ART CLEVELA,0,0,1,0,71,8828,OH,CLEVELAND,44106
2014,TRANSTAR INDUSTRIES INC,0,0,1,0,33,0632,OH,WALTON HILLS,44146
2014,ZEPF CENTER,0,0,1,0,62,8947,OH,TOLEDO,43617
2014,BUDZAR INDUSTRIES INC,0,0,1,0,33,2530,OH,WILLOUGHBY,44094
2014,ASC INDUSTRIES INC,1,0,0,0,33,7793,OH,NORTH CANTON,44720
2014,GRL ENGINEERS INC,1,0,0,0,54,9774,OH,SOLON,44139
2014,SSOE SYSTEMS INC,0,0,2,0,54,0645,OH,TOLEDO,43604
2014,TIFFIN HISTORIC TRUST,1,0,0,0,54,3600,OH,TIFFIN,44883
2014,VIDEO PRODUCTS INC,1,0,1,0,33,8654,OH,AURORA,44202
2014,DLH INDUSTRIES INC,0,0,1,0,33,1092,OH,CANTON,44706
2014,ACO POLYMER PRODUCTS INC,1,0,0,0,32,8844,OH,CHARDON,44024
2014,CANTON MED EDUCATION FDN INC,7,0,6,0,92,3260,OH,CANTON,44710
2014,ROETZEL AND ANDRESS LPA,1,0,0,0,54,5415,FL,FORT LAUDERDALE,33301
2014,ALSTOM GRID INC,2,0,7,0,22,8868,PA,PHILADELPHIA,19113
2014,ALSTOM GRID INC,9,0,24,0,22,8868,WA,REDMOND,98052
2014,SCHINDLER ELEVATOR CORPORATION,1,0,0,0,33,0056,NJ,MORRISTOWN,07960
2014,K & M INTL INC,0,0,2,0,33,2776,OH,TWINSBURG,44087
2014,ZESCO INCORPORATED DBA ZENITH ENGI,1,0,0,0,54,1028,OH,BRECKSVILLE,44141
2014,RENAL CONSULTANTS INC,1,0,1,0,62,4386,OH,CANTON,44708
2014,TIFFIN METAL PRODUCTS CO,0,0,1,0,33,2396,OH,TIFFIN,44883
2014,SPITZER CHEVROLET INC,0,0,1,0,44,0481,OH,NORTHFIELD,44067
2014,IMG MODELS INC,4,0,2,0,71,2819,NY,NEW YORK,10010
2014,ROYAL APPLIANCE MFG CO DBA TTI FL,2,0,1,0,33,0353,OH,GLENWILLOW,44139
2014,VENTURE LIGHTING INTL,0,0,1,0,33,1749,OH,SOLON,44139
2014,COLUMBIA GEAR CORPORATION,0,0,1,0,54,4827,MN,AVON,56310
2014,RESPIRATORY SPECIALISTS INC,0,0,1,0,62,3828,OH,TOLEDO,43608
2014,THARO SYSTEMS INC,0,0,1,0,51,6274,OH,BRUNSWICK,44212
2014,INFOCISION,1,0,2,0,56,7630,OH,AKRON,44333
2014,AKRON NEUROLOGY INC,1,0,0,0,62,8112,OH,AKRON,44333
2014,BLANCHARD VALLEY REGIONAL HLTH CTR,1,0,0,0,62,9963,OH,FINDLAY,45840
2014,OHIO COLLABORATIVE LEARNING SOLUTI,1,0,0,0,54,3269,OH,BEACHWOOD,44122
2014,NATL YOUTH ADVOCATE PROGRAM INC,0,0,1,0,62,4302,OH,COLUMBUS,43215
2014,S&P SOLUTIONS,0,0,1,0,54,1016,OH,WILLOUGHBY HILLS,44094
2014,CONCEPT REHAB INC,0,0,2,1,62,1603,OH,TOLEDO,43617
2014,CONTINENTAL TIRE THE AMERICAS LLC,1,0,6,0,33,7030,NC,CHARLOTTE,28210
2014,CORRPRO COMPANIES INC,1,0,0,0,54,2570,CA,SANTA FE SPRINGS,90670
2014,BASS SECURITY SERVICES INC,0,0,1,0,56,3428,TN,LA VERGNE,37086
2014,LAKE HOSPITAL SYSTEM INC,0,1,0,0,62,5870,OH,CONCORD TWP,44077
2014,FEDEX GROUND PACKAGE SYSTEM INC,0,0,2,0,48,1019,GA,ATLANTA,30303
2014,THE REUBEN GROUP INC DBA TRG REALI,0,1,0,0,51,3740,OH,CLEVELAND,44114
2014,CLIFFS NATURAL RESOURCES INC,0,0,5,0,21,4672,OH,CLEVELAND,44114
2014,THE FREEDONIA GRP INC,1,0,0,0,54,2423,OH,CLEVELAND,44143
2014,BUTECH INC,1,0,0,0,33,2584,OH,SALEM,44460
2014,CONTROLSOFT INC,1,0,0,0,33,9223,OH,CLEVELAND,44143
2014,VOICES FOR AMERICAS CHILDREN,0,0,1,0,81,9461,DC,WASHINGTON,20005
2014,THE ROBBINS COMPANY,1,0,1,0,33,0274,OH,SOLON,44139
2014,LOUIS PERRY & ASSOCIATES INC,0,0,1,0,54,0560,OH,WADSWORTH,44281
2014,STERIS CORP,1,0,0,0,33,2024,OH,MENTOR,44060
2014,STERIS CORP,1,0,10,0,54,2024,OH,MENTOR,44060
2014,PILKINGTON NA INC,0,0,1,0,32,6654,OH,TOLEDO,43604
2014,INVUE SECURITY PRODUCTS INC,0,0,1,0,99,6357,NC,CHARLOTTE,28277
2014,TEREX CORPORATION,1,0,5,0,33,1521,CT,WESTPORT,06880
2014,UNIFRAX I LLC,0,0,3,0,32,5916,NY,TONAWANDA,14150
2014,UNIFRAX I LLC,0,0,1,0,33,5916,NY,TONAWANDA,14150
2014,GRP ONE BROADCASTING LLC DBA CREAT,0,0,0,1,51,7973,OH,AKRON,44321
2014,METTLER TOLEDO LLC,0,0,5,0,54,8688,OH,COLUMBUS,43240
2014,TMW SYSTEMS INC,3,0,4,0,54,8884,OH,CLEVELAND,44124
2014,TMW SYSTEMS INC,0,0,2,0,54,8884,OH,MAYFIELD HTS,44124
2014,WELLS FARGO ADVISORS LLC,5,0,0,0,52,2819,FL,MIAMI,33131
2014,WELLS FARGO ADVISORS LLC,0,0,1,0,52,2819,NM,ALBUQUERQUE,87110
2014,NATL ENTERPRISE SYSTEMS INC,0,0,1,0,56,6903,OH,SOLON,44139
2014,NEWMAN TECHNOLOGY INC,1,0,0,0,33,1117,OH,MANSFIELD,44903
2014,VIVI ENTERPRISES  INC,1,0,0,0,44,3224,OH,CLEVELAND,44112
2014,VI VI ENTERPRISES INC,1,0,0,0,44,3224,OH,EAST CLEVELAND,44112
2014,UNIV HOSPITALS CLEVELAND MED CTR,4,0,18,0,62,7805,OH,CLEVELAND,44106
2014,MOVENTAS INC,0,0,1,0,33,8060,SC,GREER,29651
2014,DENTAL PROFESSIONALS CLEVELAND NOU,1,0,3,0,62,4092,CA,IRVINE,92618
2014,JTEKT AUTOMOTIVE TN-VONORE LLC,0,0,1,0,33,0736,TN,VONORE,37885
2014,MID AMERICA CONSULTING GRP INC,1,0,0,0,54,1387,OH,CLEVELAND,44115
2014,NE OH PULMONARY CRITICAL CARE & SL,0,0,3,0,62,5083,OH,AKRON,44302
2014,THE GARLAND CO INC,1,0,0,0,33,4088,OH,CLEVELAND,44105
2014,DATAVANTAGE CORP,7,0,6,0,54,4365,OH,SOLON,44139
2014,STONERIDGE INC HI STAT LEXINGTON D,0,0,1,0,33,8949,OH,LEXINGTON,44904
2014,STONERIDGE CONTROL DEVICES INC,0,0,2,0,54,8949,OH,LEXINGTON,44904
2014,STONERIDGE INC,0,1,0,0,33,8949,OK,TULSA,74133
2014,TRADEX INTL INC,0,0,1,0,33,0194,OH,CLEVELAND,44102
2014,TRADEX INTERNATIONAL INC,1,0,0,0,42,0194,OH,CLEVELAND,44102
2014,ADVANCE MATERIALS PRODUCTS INC,0,0,1,0,33,2662,OH,HUDSON,44236
2014,ABSOLUTE REHABILITATION AND CONSUL,1,0,0,0,62,3285,OH,NORTH CANTON,44720
2014,ROVISYS COMPANY,0,0,1,0,54,8766,OH,AURORA,44202
2014,THE SHAMROCK COMPANIES INC,0,0,2,0,54,9149,OH,WESTLAKE,44145
2014,OHIO NORTH EAST HEALTH SYSTEMS,0,0,1,0,62,9341,OH,YOUNGSTOWN,44505
2014,TOLEDO MOLDING & DIE INC,1,0,0,0,33,2053,OH,TOLEDO,43612
2014,HILACHI MEDICAL SYSTEMS AMERICA IN,0,0,2,0,33,9915,OH,TWINSBURG,44087
2014,KALEIDOSCOPE ANIMATIONS INC,0,0,1,0,54,0905,OH,CINCINNATI,45202
2014,VERTEX COMPUTER SYSTEMS,1,0,5,0,54,3633,OH,TWINSBURG,44087
2014,SENECA MEDICAL INC,1,0,0,0,33,3185,OH,TIFFIN,44883
2014,OUTREACH PRO SVCS INC,0,0,1,0,62,4990,OH,CLEVELAND,44115
2014,CB SOFTWARE SYSTEMS INC,1,0,0,0,54,0560,OH,SOLON,44139
2014,IET INC,1,0,0,0,23,0818,OH,TOLEDO,43614
2014,CTR FOR ADVANCED PERIODONTAL & IMP,1,0,0,0,62,2174,OH,CANTON,44718
2014,THE SCOTTCARE CORPORATION,1,0,0,0,54,2262,OH,CLEVELAND,44135
2014,SPALLINGER MILLWRIGHT SERVICE CO,0,0,1,0,33,1703,OH,LIMA,45804
2014,ZION SYNEK & ASSO INC,1,0,0,0,54,1732,OH,INDEPENDENCE,44131
2014,HW&CO,1,0,0,0,54,3157,OH,BEACHWOOD,44122
2014,ENGINEERED SINTERED COMPONENTS CO,0,0,1,0,33,8411,NC,TROUTMAN,28166
2014,CLEVELAND MEDICAL DEVICES,0,0,1,0,54,5639,OH,CLEVELAND,44103
2014,FAIRMOUNT MINERALS,0,0,2,0,21,4239,IL,OTTAWA,61350
2014,CLEVELAND KIDNEY & HYPERTENSION CO,0,0,1,0,62,4740,OH,EUCLID,44117
2014,PEOPLES SERVICES INC,0,0,1,0,53,2443,OH,CANTON,44707
